restaurant,food,price,taste,location,portion_size,dish_category
Champs and Pataase Restaurant,Chicken Bacon BBQ Pizza,151.0,8.2,Accra,N/A,Pizza
Champs and Pataase Restaurant,Beef Pizza,140.0,7.9,Accra,N/A,Pizza
Champs and Pataase Restaurant,Chicken Pizza,135.0,7.5,Accra,N/A,Pizza
Champs and Pataase Restaurant,Yam Chips,50.0,5.9,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Pasta Salad,105.0,6.8,Accra,N/A,Salads
Champs and Pataase Restaurant,Beef Wrap,120.0,7.6,Accra,N/A,Sandwiches & Wraps
Champs and Pataase Restaurant,Chicken Bacon Skewers,110.0,7.9,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Chicken Escallop with Bacon & Egg,110.0,7.4,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Chicken Provencal,110.0,7.3,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Veggie Quesadillas,85.0,6.8,Accra,N/A,Vegeterian Dishes
Champs and Pataase Restaurant,Beef Basket,140.0,8.0,Accra,N/A,Signature Basket
Champs and Pataase Restaurant,Champs Beef Burger,110.0,7.8,Accra,N/A,Burger
Champs and Pataase Restaurant,Star,30.0,6.6,Accra,N/A,Beer
Champs and Pataase Restaurant,Plastic Soda,15.0,5.3,Accra,N/A,Cold Drinks
Champs and Pataase Restaurant,Cocktail Juice,20.0,6.1,Accra,N/A,Cold Drinks
Champs and Pataase Restaurant,Long Island Ice Tea,70.0,7.8,Accra,N/A,Vodka Cocktails
Champs and Pataase Restaurant,Kentucky Fried Chicken,110.0,7.6,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Old Fashion,50.0,7.4,Accra,N/A,Whiskey Cocktails
Champs and Pataase Restaurant,Rain Bow,70.0,7.2,Accra,N/A,Tequila Cocktails
Champs and Pataase Restaurant,Classic Margarita,50.0,7.1,Accra,N/A,Tequila Cocktails
Champs and Pataase Restaurant,Crepes,35.0,5.8,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Eggs Only,35.0,5.6,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Fried Rice Only,60.0,6.4,Accra,N/A,Side Dishes
Champs and Pataase Restaurant,Spaghetti Gamberoni,115.0,7.7,Accra,N/A,Pasta & Noodles
Champs and Pataase Restaurant,French Onion Soup,80.0,7.0,Accra,N/A,Soups
Champs and Pataase Restaurant,Chicken Special Pasta,120.0,7.5,Accra,N/A,Pasta & Noodles
Champs and Pataase Restaurant,Tuna Club Sandwich with Corn,75.0,6.7,Accra,N/A,Sandwiches & Wraps
Champs and Pataase Restaurant,Chicken Escallop,110.0,7.4,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Full Grilled Chicken,190.0,8.3,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Mushroom Steak,115.0,7.6,Accra,N/A,Beef Dishes
Champs and Pataase Restaurant,Beef Sandwich Platter,110.0,7.3,Accra,N/A,Beef Dishes
Champs and Pataase Restaurant,Fish Fingers & Tartar,120.0,7.8,Accra,N/A,Seafood Dishes
Champs and Pataase Restaurant,Divine Platter,305.0,9.0,Accra,N/A,Special Platters
Champs and Pataase Restaurant,Seafood Basket,185.0,8.6,Accra,N/A,Signature Basket
Champs and Pataase Restaurant,Chicken Basket,125.0,8.1,Accra,N/A,Signature Basket
Champs and Pataase Restaurant,Champs Mini Burger,95.0,7.1,Accra,N/A,Burger
Champs and Pataase Restaurant,Stella Artois,30.0,7.0,Accra,N/A,Beer
Champs and Pataase Restaurant,Fresh Lemonade,35.0,7.4,Accra,N/A,Fresh Drinks & Smoothies
Champs and Pataase Restaurant,Combo Pizza,130.0,8.0,Accra,N/A,Pizza
Champs and Pataase Restaurant,Orgasm,55.0,7.3,Accra,N/A,Vodka Cocktails
Champs and Pataase Restaurant,Brown Toast,25.0,5.7,Accra,N/A,Breakfast
Champs and Pataase Restaurant,White Toast,25.0,5.5,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Vegetable Rice Only,70.0,6.3,Accra,N/A,Side Dishes
Champs and Pataase Restaurant,Ampesi Only,45.0,6.0,Accra,N/A,Side Dishes
Champs and Pataase Restaurant,Ghanaian Salad,100.0,6.9,Accra,N/A,Salads
Champs and Pataase Restaurant,Cabbage & Tomato Salad,95.0,6.2,Accra,N/A,Salads
Champs and Pataase Restaurant,Spaghetti di Mare,130.0,8.0,Accra,N/A,Pasta & Noodles
Champs and Pataase Restaurant,Shredded Beef,120.0,7.2,Accra,N/A,Beef Dishes
Champs and Pataase Restaurant,Garden Egg Stew,60.0,6.0,Accra,N/A,Ghanaian Dishes
Champs and Pataase Restaurant,Savannah Dry,35.0,6.8,Accra,N/A,Beer
Champs and Pataase Restaurant,Glass of Milk,20.0,6.0,Accra,N/A,Hot Drink
Champs and Pataase Restaurant,Red Bull,30.0,6.7,Accra,N/A,Cold Drinks
Champs and Pataase Restaurant,Alvaro,25.0,6.2,Accra,N/A,Cold Drinks
Champs and Pataase Restaurant,Lipton,20.0,6.5,Accra,N/A,Hot Drink
Champs and Pataase Restaurant,Espresso (Double),35.0,7.0,Accra,N/A,Hot Drink
Champs and Pataase Restaurant,Paloma Blue Sky,55.0,7.3,Accra,N/A,Tequila Cocktails
Champs and Pataase Restaurant,Paloma Special Pizza,160.0,8.4,Accra,N/A,Pizza
Champs and Pataase Restaurant,Ice Cream Pancake,75.0,7.2,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Boiled Potatoes Only,45.0,5.9,Accra,N/A,Side Dishes
Champs and Pataase Restaurant,Lorita - Vegeterian,140.0,7.7,Accra,N/A,Pizza
Champs and Pataase Restaurant,French Toast,45.0,6.1,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Grilled Prawn Kebeb,125.0,8.1,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Mashed Potatoes Only,60.0,6.2,Accra,N/A,Side Dishes
Champs and Pataase Restaurant,Gari Fortor with Tuna & Egg,75.0,6.9,Accra,N/A,Ghanaian Dishes
Champs and Pataase Restaurant,Chicken Wings Only,75.0,7.1,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,"Bacon, Lettuce & Tomato Sandwich",85.0,7.0,Accra,N/A,Sandwiches & Wraps
Champs and Pataase Restaurant,Sautée Potatoes Only,50.0,5.8,Accra,N/A,Side Dishes
Champs and Pataase Restaurant,Mexican Rice Only,60.0,6.1,Accra,N/A,Side Dishes
Champs and Pataase Restaurant,Beef Jollof Rice,110.0,7.6,Accra,N/A,Rice Dishes
Champs and Pataase Restaurant,Shrimps Cocktail,115.0,7.8,Accra,N/A,Salads
Champs and Pataase Restaurant,Noodles & Chicken,95.0,7.3,Accra,N/A,Pasta & Noodles
Champs and Pataase Restaurant,Vegetable Stew,60.0,6.2,Accra,N/A,Nigerian Dishes
Champs and Pataase Restaurant,Paloma Red Red,60.0,6.9,Accra,N/A,Ghanaian Dishes
Champs and Pataase Restaurant,Croque Monsieur,80.0,7.2,Accra,N/A,Sandwiches & Wraps
Champs and Pataase Restaurant,Hunter's Dry,30.0,6.5,Accra,N/A,Beer
Champs and Pataase Restaurant,Fried Chicken Thigh,95.0,7.3,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Seafood Espetada,180.0,8.6,Accra,N/A,Seafood Dishes
Champs and Pataase Restaurant,Milo,20.0,6.8,Accra,N/A,Hot Drink
Champs and Pataase Restaurant,Kafta Kebab Dish,130.0,7.7,Accra,N/A,Beef Dishes
Champs and Pataase Restaurant,Curried Vegetables,85.0,6.7,Accra,N/A,Vegeterian Dishes
Champs and Pataase Restaurant,Fruitelli,50.0,5.8,Accra,N/A,Cold Drinks
Champs and Pataase Restaurant,Mushroom Spaghetti,85.0,6.9,Accra,N/A,Vegeterian Dishes
Champs and Pataase Restaurant,Signature Combo Basket,141.0,8.5,Accra,N/A,Signature Basket
Champs and Pataase Restaurant,Dough Only,30.0,5.1,Accra,N/A,Lebanese Oven
Champs and Pataase Restaurant,Cheese,50.0,6.4,Accra,N/A,Lebanese Oven
Champs and Pataase Restaurant,JP Chenet,70.0,7.4,Accra,N/A,Wine List
Champs and Pataase Restaurant,Guinness,30.0,6.8,Accra,N/A,Beer
Champs and Pataase Restaurant,Nescafe,25.0,6.6,Accra,N/A,Hot Drink
Champs and Pataase Restaurant,Assorted Fruits,35.0,6.3,Accra,N/A,Desserts
Champs and Pataase Restaurant,Cake Only,35.0,6.7,Accra,N/A,Desserts
Champs and Pataase Restaurant,Champs Punch Signature,55.0,7.5,Accra,N/A,Rum Cocktails
Champs and Pataase Restaurant,Pina Colada,50.0,7.4,Accra,N/A,Rum Cocktails
Champs and Pataase Restaurant,Seafood Pizza,200.0,8.7,Accra,N/A,Pizza
Champs and Pataase Restaurant,Eggs & Minced Meat with Bread,75.0,6.9,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Calamari Strips,65.0,7.1,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Chicken Shawarma Platter,110.0,7.8,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Jamie Champs,50.0,7.3,Accra,N/A,Whiskey Cocktails
Champs and Pataase Restaurant,Fish in White Sauce,120.0,7.9,Accra,N/A,Seafood Dishes
Champs and Pataase Restaurant,Beef Fried Rice,120.0,7.5,Accra,N/A,Rice Dishes
Champs and Pataase Restaurant,Grouper Meunière,120.0,7.8,Accra,N/A,Seafood Dishes
Champs and Pataase Restaurant,Vegeterian Basket,125.0,7.6,Accra,N/A,Signature Basket
Champs and Pataase Restaurant,Mushroom in Garlic Sauce,85.0,6.9,Accra,N/A,Vegeterian Dishes
Champs and Pataase Restaurant,Nederburg,40.0,6.7,Accra,N/A,Wine List
Champs and Pataase Restaurant,Veggie Burger,110.0,7.2,Accra,N/A,Burger
Champs and Pataase Restaurant,Breakfast Buffet,120.0,8.1,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Bacon Slices,45.0,6.3,Accra,N/A,Breakfast
Champs and Pataase Restaurant,2 Beef Sausages,35.0,6.0,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Chicken Kebab Only,70.0,7.3,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Kelewele,50.0,6.5,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Sauté Vegetables Only,75.0,6.4,Accra,N/A,Side Dishes
Champs and Pataase Restaurant,Seafood Fried Rice,155.0,8.2,Accra,N/A,Rice Dishes
Champs and Pataase Restaurant,Paloma Special Rice,155.0,8.0,Accra,N/A,Rice Dishes
Champs and Pataase Restaurant,Pasta Al Tonno Piccante,110.0,7.3,Accra,N/A,Pasta & Noodles
Champs and Pataase Restaurant,Shrimps Fried Rice,155.0,8.1,Accra,N/A,Rice Dishes
Champs and Pataase Restaurant,Chicken Fried Rice,110.0,7.2,Accra,N/A,Rice Dishes
Champs and Pataase Restaurant,Pataase Jollof Rice,120.0,7.6,Accra,N/A,Rice Dishes
Champs and Pataase Restaurant,Egg Sandwich,80.0,6.5,Accra,N/A,Sandwiches & Wraps
Champs and Pataase Restaurant,Chicken Sandwich Platter,95.0,7.5,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Beef Stragnoff,120.0,7.8,Accra,N/A,Beef Dishes
Champs and Pataase Restaurant,Beef Espetada,130.0,8.1,Accra,N/A,Beef Dishes
Champs and Pataase Restaurant,Grilled Seafood Platter,305.0,9.0,Accra,N/A,Special Platters
Champs and Pataase Restaurant,Fully Loaded Burger,140.0,8.2,Accra,N/A,Burger
Champs and Pataase Restaurant,Grilled Red Fish,125.0,8.0,Accra,N/A,Seafood Dishes
Champs and Pataase Restaurant,Gin Fizz,50.0,7.3,Accra,N/A,Gin Cocktails
Champs and Pataase Restaurant,Soda,20.0,5.9,Accra,N/A,Cold Drinks
Champs and Pataase Restaurant,Hot Chocolate,25.0,6.6,Accra,N/A,Hot Drink
Champs and Pataase Restaurant,Sliced Fruit,35.0,6.5,Accra,N/A,Desserts
Champs and Pataase Restaurant,Mai Tai,65.0,7.9,Accra,N/A,Tequila Cocktails
Champs and Pataase Restaurant,All Season Pizza,170.0,8.4,Accra,N/A,Pizza
Champs and Pataase Restaurant,Housy Pizza,110.0,7.7,Accra,N/A,Pizza
Champs and Pataase Restaurant,Paloma's Breakfast,110.0,7.5,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Baked Beans,35.0,5.9,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Fish Kebab Only,80.0,7.4,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Beef Quesadillas,120.0,7.8,Accra,N/A,Sandwiches & Wraps
Champs and Pataase Restaurant,Full Chicken Only,170.0,8.4,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Homos & Minced Meat,75.0,6.7,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Chicken Stew,110.0,7.3,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Beef Cordon Bleu,120.0,7.9,Accra,N/A,Beef Dishes
Champs and Pataase Restaurant,Hunter's Gold,30.0,6.8,Accra,N/A,Beer
Champs and Pataase Restaurant,Gulder,30.0,6.5,Accra,N/A,Beer
Champs and Pataase Restaurant,Ice Tea,20.0,6.2,Accra,N/A,Fresh Drinks & Smoothies
Champs and Pataase Restaurant,Fisherman's Soup,120.0,8.0,Accra,N/A,Soups
Champs and Pataase Restaurant,Ice Cream,25.0,6.9,Accra,N/A,Desserts
Champs and Pataase Restaurant,Fruit Salad,30.0,7.0,Accra,N/A,Desserts
Champs and Pataase Restaurant,Cheese & Ham Pancake,80.0,7.2,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Vegetable Omelette & Toast,70.0,6.5,Accra,N/A,Breakfast
Champs and Pataase Restaurant,Homos with Bread,60.0,6.6,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Mushroom Soup,80.0,7.1,Accra,N/A,Soups
Champs and Pataase Restaurant,Chicken in Garlic Sauce,115.0,7.7,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Grilled Beef Fillet,130.0,8.1,Accra,N/A,Beef Dishes
Champs and Pataase Restaurant,Noodles & Beef,110.0,7.4,Accra,N/A,Pasta & Noodles
Champs and Pataase Restaurant,Lebanese Snack,110.0,6.8,Accra,N/A,Vegeterian Dishes
Champs and Pataase Restaurant,Family Size Platter,280.0,8.8,Accra,N/A,Special Platters
Champs and Pataase Restaurant,"Bacon, Sausage & Cheese Burger",125.0,8.1,Accra,N/A,Burger
Champs and Pataase Restaurant,Water,15.0,9.4,Accra,N/A,Cold Drinks
Champs and Pataase Restaurant,Ice Coffee,20.0,6.9,Accra,N/A,Fresh Drinks & Smoothies
Champs and Pataase Restaurant,Pepper Steak,130.0,7.9,Accra,N/A,Beef Dishes
Champs and Pataase Restaurant,Cake & Ice Cream,50.0,7.2,Accra,N/A,Desserts
Champs and Pataase Restaurant,Pineapple Juice,20.0,6.8,Accra,N/A,Cold Drinks
Champs and Pataase Restaurant,Mojito,50.0,7.7,Accra,N/A,Rum Cocktails
Champs and Pataase Restaurant,Sex On The Beach,55.0,7.6,Accra,N/A,Vodka Cocktails
Champs and Pataase Restaurant,Spiced Dark & Stormy,55.0,7.5,Accra,N/A,Rum Cocktails
Champs and Pataase Restaurant,Nachos Supreme (Chicken),75.0,7.4,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Potato Chips Only,40.0,5.7,Accra,N/A,Side Dishes
Champs and Pataase Restaurant,Beef Salad,110.0,6.9,Accra,N/A,Salads
Champs and Pataase Restaurant,Fried Tilapia Fish,130.0,8.0,Accra,N/A,Seafood Dishes
Champs and Pataase Restaurant,Fish Burger,110.0,7.3,Accra,N/A,Burger
Champs and Pataase Restaurant,Ice Chocolate,20.0,6.4,Accra,N/A,Fresh Drinks & Smoothies
Champs and Pataase Restaurant,Long Mountain,115.0,7.9,Accra,N/A,Wine List
Champs and Pataase Restaurant,Lebanese Coffee,35.0,7.0,Accra,N/A,Hot Drink
Champs and Pataase Restaurant,Chilli Margarita,50.0,7.3,Accra,N/A,Tequila Cocktails
Champs and Pataase Restaurant,5  Grilled Tempura Prawns,125.0,8.2,Accra,N/A,Seafood Dishes
Champs and Pataase Restaurant,Crispy Oyster Mushrooms,70.0,6.9,Accra,N/A,Starters/ Fingers
Champs and Pataase Restaurant,Chef's Salad,110.0,7.1,Accra,N/A,Salads
Champs and Pataase Restaurant,Chicken Caesar Salad,110.0,7.4,Accra,N/A,Salads
Champs and Pataase Restaurant,Grilled Grouper Fillet,120.0,8.1,Accra,N/A,Seafood Dishes
Champs and Pataase Restaurant,Russian Potato Salad,110.0,6.8,Accra,N/A,Salads
Champs and Pataase Restaurant,Spaghetti Carbonara,125.0,8.0,Accra,N/A,Pasta & Noodles
Champs and Pataase Restaurant,Orange Juice,20.0,6.5,Accra,N/A,Cold Drinks
Champs and Pataase Restaurant,Noodles & Fish,110.0,7.3,Accra,N/A,Pasta & Noodles
Champs and Pataase Restaurant,Grilled Chicken Fillet,110.0,7.6,Accra,N/A,Chicken Dishes
Champs and Pataase Restaurant,Mushroom Fried Rice,85.0,6.9,Accra,N/A,Vegeterian Dishes
Champs and Pataase Restaurant,Club Beer,30.0,6.5,Accra,N/A,Beer
Champs and Pataase Restaurant,Espresso (Single),35.0,7.1,Accra,N/A,Hot Drink
Garden District Kitchen,1 MegaWrap Semo,35.0,4.8,Accra,N/A,1 MegaWrap Semo
Garden District Kitchen,1 MegaWrap of FUFU,35.0,5.6,Accra,N/A,1 MegaWrap of FUFU
Garden District Kitchen,1 MegaWrap GARRI ,25.0,6.8,Accra,N/A,1 MegaWrap GARRI 
Garden District Kitchen,1 Plate of Oha soup with fufu or semo,135.0,5.9,Accra,N/A,SOUP & ( FUFU OR SEMO )
Garden District Kitchen,1 Plate of Vegetable soup with fufu or semo,135.0,9,Accra,N/A,SOUP & ( FUFU OR SEMO )
Garden District Kitchen,1 Plate of Onubu soup with fufu or semo,125.0,8,Accra,N/A,SOUP & ( FUFU OR SEMO )
Garden District Kitchen,1 Plate of Ogbono soup with fufu or semo,125.0,7.6,Accra,N/A,SOUP & ( FUFU OR SEMO )
Garden District Kitchen,1 Plate of Egusi soup with fufu or semo,125.0,6.9,Accra,N/A,SOUP & ( FUFU OR SEMO )
Garden District Kitchen,1 Plate of Okro Soup & Garri,115.0,6.7,Accra,N/A,SOUP & GARRI 
Garden District Kitchen,1 Plate of Ogbono Soup & Garri ,115.0,6.9,Accra,N/A,SOUP & GARRI 
Garden District Kitchen,1 Plate of Vegetable Soup & Garri,125.0,8.3,Accra,N/A,SOUP & GARRI 
Garden District Kitchen,1 Plate of Oha soup & Garri,125.0,8.1,Accra,N/A,SOUP & GARRI 
Garden District Kitchen,1 Plate of Egusi soup & Garri,115.0,6.2,Accra,N/A,SOUP & GARRI 
Garden District Kitchen,1 Plate of Vegetable,105.0,5.7,Accra,N/A,A PLATE OF SOUPS ONLY
Garden District Kitchen,1 Plate of Oha Soup,105.0,6.9,Accra,N/A,A PLATE OF SOUPS ONLY
Garden District Kitchen,1 Plate of Ogbono Soup ,95.0,3.9,Accra,N/A,A PLATE OF SOUPS ONLY
Garden District Kitchen,1 Plate of Okro Soup,95.0,7.7,Accra,N/A,A PLATE OF SOUPS ONLY
Garden District Kitchen,1 Plate of Egusi Soup,95.0,8.2,Accra,N/A,A PLATE OF SOUPS ONLY
Garden District Kitchen,Rice and Stew Assorted ,90.0,9.1,Accra,N/A,RICE
